Temperature,Stress,Ni,Al,Co,Cr,Mo,Re,Ru,Ti,Ta,W,Hf,Nb,Si,C,Y,Ce,B,Ni_A1,Al_A1,Co_A1,Cr_A1,Mo_A1,Re_A1,Ru_A1,Ti_A1,Ta_A1,W_A1,Hf_A1,Ni_L12,Al_L12,Co_L12,Cr_L12,Mo_L12,Re_L12,Ru_L12,Ti_L12,Ta_L12,W_L12,Hf_L12,creep_life
1070,180,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.297250389,0.043904625,0.073131501,0.040357626,0.01024029,0.005951241,0,0.00034629,0.004724385,0.018788706,0,0.353371449,0.08696213,0.021470197,0.010869003,0.00267809,0.000702367,0,0.000944911,0.020095781,0.008165648,3.03E-05,94
1070,200,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.297250389,0.043904625,0.073131501,0.040357626,0.01024029,0.005951241,0,0.00034629,0.004724385,0.018788706,0,0.353371449,0.08696213,0.021470197,0.010869003,0.00267809,0.000702367,0,0.000944911,0.020095781,0.008165648,3.03E-05,50
1070,250,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.297250389,0.043904625,0.073131501,0.040357626,0.01024029,0.005951241,0,0.00034629,0.004724385,0.018788706,0,0.353371449,0.08696213,0.021470197,0.010869003,0.00267809,0.000702367,0,0.000944911,0.020095781,0.008165648,3.03E-05,19.2
1070,280,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.297250389,0.043904625,0.073131501,0.040357626,0.01024029,0.005951241,0,0.00034629,0.004724385,0.018788706,0,0.353371449,0.08696213,0.021470197,0.010869003,0.00267809,0.000702367,0,0.000944911,0.020095781,0.008165648,3.03E-05,12.3
1100,140,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.328884791,0.051392129,0.075411835,0.04142576,0.010592642,0.005976582,0,0.000437311,0.006079161,0.019678991,5.40E-06,0.321736519,0.0794748,0.019191188,0.009804944,0.002318954,0.000676362,0,0.000855805,0.01874028,0.00727894,3.22E-05,146
1100,152,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.328884791,0.051392129,0.075411835,0.04142576,0.010592642,0.005976582,0,0.000437311,0.006079161,0.019678991,5.40E-06,0.321736519,0.0794748,0.019191188,0.009804944,0.002318954,0.000676362,0,0.000855805,0.01874028,0.00727894,3.22E-05,92
1100,170,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.328884791,0.051392129,0.075411835,0.04142576,0.010592642,0.005976582,0,0.000437311,0.006079161,0.019678991,5.40E-06,0.321736519,0.0794748,0.019191188,0.009804944,0.002318954,0.000676362,0,0.000855805,0.01874028,0.00727894,3.22E-05,48
1100,200,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.328884791,0.051392129,0.075411835,0.04142576,0.010592642,0.005976582,0,0.000437311,0.006079161,0.019678991,5.40E-06,0.321736519,0.0794748,0.019191188,0.009804944,0.002318954,0.000676362,0,0.000855805,0.01874028,0.00727894,3.22E-05,18
1100,225,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.328884791,0.051392129,0.075411835,0.04142576,0.010592642,0.005976582,0,0.000437311,0.006079161,0.019678991,5.40E-06,0.321736519,0.0794748,0.019191188,0.009804944,0.002318954,0.000676362,0,0.000855805,0.01874028,0.00727894,3.22E-05,10
1150,75,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.392640012,0.066699839,0.079735679,0.043505382,0.011199718,0.006063622,0,0.00063097,0.009136446,0.021358335,6.31E-06,0.257985183,0.064170627,0.014871909,0.007727488,0.00171599,0.000590448,0,0.000660564,0.015683775,0.005598185,2.95E-05,716
1150,82,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.392640012,0.066699839,0.079735679,0.043505382,0.011199718,0.006063622,0,0.00063097,0.009136446,0.021358335,6.31E-06,0.257985183,0.064170627,0.014871909,0.007727488,0.00171599,0.000590448,0,0.000660564,0.015683775,0.005598185,2.95E-05,385
1150,90,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.392640012,0.066699839,0.079735679,0.043505382,0.011199718,0.006063622,0,0.00063097,0.009136446,0.021358335,6.31E-06,0.257985183,0.064170627,0.014871909,0.007727488,0.00171599,0.000590448,0,0.000660564,0.015683775,0.005598185,2.95E-05,133
1150,104,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.392640012,0.066699839,0.079735679,0.043505382,0.011199718,0.006063622,0,0.00063097,0.009136446,0.021358335,6.31E-06,0.257985183,0.064170627,0.014871909,0.007727488,0.00171599,0.000590448,0,0.000660564,0.015683775,0.005598185,2.95E-05,116
1150,120,60.519,5.7,9,4.3,2,2,0,0.1,7.25,8,0.01,0.9,0.2,0.001,0,0,0.02,0.392640012,0.066699839,0.079735679,0.043505382,0.011199718,0.006063622,0,0.00063097,0.009136446,0.021358335,6.31E-06,0.257985183,0.064170627,0.014871909,0.007727488,0.00171599,0.000590448,0,0.000660564,0.015683775,0.005598185,2.95E-05,42
760,750,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.120872677,0.006399383,0.024347398,0.05269953,0.00490569,0,0,0.000213385,5.60E-05,0.006045897,0,0.538214555,0.120715185,0.026816288,0.029923657,0.003305387,0,0,0.023868857,0.011089042,0.007661797,2.28E-05,1196
760,780,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.120872677,0.006399383,0.024347398,0.05269953,0.00490569,0,0,0.000213385,5.60E-05,0.006045897,0,0.538214555,0.120715185,0.026816288,0.029923657,0.003305387,0,0,0.023868857,0.011089042,0.007661797,2.28E-05,667
760,800,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.120872677,0.006399383,0.024347398,0.05269953,0.00490569,0,0,0.000213385,5.60E-05,0.006045897,0,0.538214555,0.120715185,0.026816288,0.029923657,0.003305387,0,0,0.023868857,0.011089042,0.007661797,2.28E-05,148
760,850,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.120872677,0.006399383,0.024347398,0.05269953,0.00490569,0,0,0.000213385,5.60E-05,0.006045897,0,0.538214555,0.120715185,0.026816288,0.029923657,0.003305387,0,0,0.023868857,0.011089042,0.007661797,2.28E-05,74
760,900,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.120872677,0.006399383,0.024347398,0.05269953,0.00490569,0,0,0.000213385,5.60E-05,0.006045897,0,0.538214555,0.120715185,0.026816288,0.029923657,0.003305387,0,0,0.023868857,0.011089042,0.007661797,2.28E-05,27
850,400,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.159493876,0.012075157,0.028705917,0.062470802,0.009524583,0,0,0.000579293,0.000165914,0.008200084,0,0.505884402,0.11504234,0.025092959,0.026774928,0.003996472,0,0,0.023504433,0.010983111,0.007475416,2.16E-05,1410
850,460,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.159493876,0.012075157,0.028705917,0.062470802,0.009524583,0,0,0.000579293,0.000165914,0.008200084,0,0.505884402,0.11504234,0.025092959,0.026774928,0.003996472,0,0,0.023504433,0.010983111,0.007475416,2.16E-05,426
850,500,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.159493876,0.012075157,0.028705917,0.062470802,0.009524583,0,0,0.000579293,0.000165914,0.008200084,0,0.505884402,0.11504234,0.025092959,0.026774928,0.003996472,0,0,0.023504433,0.010983111,0.007475416,2.16E-05,401
850,600,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.159493876,0.012075157,0.028705917,0.062470802,0.009524583,0,0,0.000579293,0.000165914,0.008200084,0,0.505884402,0.11504234,0.025092959,0.026774928,0.003996472,0,0,0.023504433,0.010983111,0.007475416,2.16E-05,117
850,620,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.159493876,0.012075157,0.028705917,0.062470802,0.009524583,0,0,0.000579293,0.000165914,0.008200084,0,0.505884402,0.11504234,0.025092959,0.026774928,0.003996472,0,0,0.023504433,0.010983111,0.007475416,2.16E-05,78
890,296,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.173363068,0.014913728,0.029695157,0.063296147,0.009793148,0,0,0.000868965,0.000258585,0.008491203,0,0.492020572,0.112205894,0.02410556,0.025951765,0.003727376,0,0,0.023210431,0.010888412,0.007182016,2.10E-05,982
950,180,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.199638944,0.020402761,0.031538298,0.064958419,0.010213206,0,0,0.001571003,0.000489882,0.009040866,0,0.465743067,0.106718716,0.022261483,0.024287662,0.003304128,0,0,0.0225131,0.010660615,0.006634743,2.65E-05,977
950,200,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.199638944,0.020402761,0.031538298,0.064958419,0.010213206,0,0,0.001571003,0.000489882,0.009040866,0,0.465743067,0.106718716,0.022261483,0.024287662,0.003304128,0,0,0.0225131,0.010660615,0.006634743,2.65E-05,758
950,220,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.199638944,0.020402761,0.031538298,0.064958419,0.010213206,0,0,0.001571003,0.000489882,0.009040866,0,0.465743067,0.106718716,0.022261483,0.024287662,0.003304128,0,0,0.0225131,0.010660615,0.006634743,2.65E-05,455
950,240,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.199638944,0.020402761,0.031538298,0.064958419,0.010213206,0,0,0.001571003,0.000489882,0.009040866,0,0.465743067,0.106718716,0.022261483,0.024287662,0.003304128,0,0,0.0225131,0.010660615,0.006634743,2.65E-05,399
950,300,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.199638944,0.020402761,0.031538298,0.064958419,0.010213206,0,0,0.001571003,0.000489882,0.009040866,0,0.465743067,0.106718716,0.022261483,0.024287662,0.003304128,0,0,0.0225131,0.010660615,0.006634743,2.65E-05,128
950,320,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.199638944,0.020402761,0.031538298,0.064958419,0.010213206,0,0,0.001571003,0.000489882,0.009040866,0,0.465743067,0.106718716,0.022261483,0.024287662,0.003304128,0,0,0.0225131,0.010660615,0.006634743,2.65E-05,97
980,260,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.216100993,0.023888801,0.032652484,0.066020222,0.010436224,0,0,0.002098804,0.000664682,0.00937779,0,0.449278234,0.103230004,0.021142956,0.023225314,0.003085211,0,0,0.021979732,0.010488439,0.006298174,2.56E-05,58
1000,219,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.228666228,0.026572521,0.033483878,0.066827482,0.010588822,0,0,0.002540104,0.000811317,0.009625857,0,0.436714574,0.100545307,0.020315194,0.022419977,0.002930554,0,0,0.021538327,0.010337652,0.00605358,2.48E-05,46
1050,100,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.267276476,0.034904052,0.035924258,0.0692611,0.011005196,0,0,0.004076481,0.001324097,0.010358342,0,0.398106521,0.092214175,0.017875833,0.019986528,0.002518122,0,0,0.020003504,0.009829162,0.005319178,2.26E-05,1032
1050,115,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.267276476,0.034904052,0.035924258,0.0692611,0.011005196,0,0,0.004076481,0.001324097,0.010358342,0,0.398106521,0.092214175,0.017875833,0.019986528,0.002518122,0,0,0.020003504,0.009829162,0.005319178,2.26E-05,852
1050,120,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.267276476,0.034904052,0.035924258,0.0692611,0.011005196,0,0,0.004076481,0.001324097,0.010358342,0,0.398106521,0.092214175,0.017875833,0.019986528,0.002518122,0,0,0.020003504,0.009829162,0.005319178,2.26E-05,615
1050,140,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.267276476,0.034904052,0.035924258,0.0692611,0.011005196,0,0,0.004076481,0.001324097,0.010358342,0,0.398106521,0.092214175,0.017875833,0.019986528,0.002518122,0,0,0.020003504,0.009829162,0.005319178,2.26E-05,283
1050,165,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.267276476,0.034904052,0.035924258,0.0692611,0.011005196,0,0,0.004076481,0.001324097,0.010358342,0,0.398106521,0.092214175,0.017875833,0.019986528,0.002518122,0,0,0.020003504,0.009829162,0.005319178,2.26E-05,86
1050,200,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.267276476,0.034904052,0.035924258,0.0692611,0.011005196,0,0,0.004076481,0.001324097,0.010358342,0,0.398106521,0.092214175,0.017875833,0.019986528,0.002518122,0,0,0.020003504,0.009829162,0.005319178,2.26E-05,10
1100,100,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.319959394,0.04647233,0.038991741,0.072427783,0.011472952,0,0,0.006492682,0.002143858,0.01126926,0,0.345418649,0.080648234,0.014806531,0.016823596,0.002046511,0,0,0.017589197,0.00900563,0.004407115,2.45E-05,613
1100,120,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.319959394,0.04647233,0.038991741,0.072427783,0.011472952,0,0,0.006492682,0.002143858,0.01126926,0,0.345418649,0.080648234,0.014806531,0.016823596,0.002046511,0,0,0.017589197,0.00900563,0.004407115,2.45E-05,148
1100,130,67.5425,5.95,5.5,8.05,2.25,0,0,2,3.5,5,0.0075,0.15,0.04,0.007,0,0,0.003,0.319959394,0.04647233,0.038991741,0.072427783,0.011472952,0,0,0.006492682,0.002143858,0.01126926,0,0.345418649,0.080648234,0.014806531,0.016823596,0.002046511,0,0,0.017589197,0.00900563,0.004407115,2.45E-05,98
650,1009,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.177265992,0.003322538,0.045280101,0.103560853,0,0,0,0.000289502,1.68E-05,0.006900915,0,0.386212715,0.075174882,0.018915634,0.011086046,0,0,0,0.046338157,0.002990957,0.00111619,0,232
650,980,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.177265992,0.003322538,0.045280101,0.103560853,0,0,0,0.000289502,1.68E-05,0.006900915,0,0.386212715,0.075174882,0.018915634,0.011086046,0,0,0,0.046338157,0.002990957,0.00111619,0,448
700,931,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.187548561,0.004673221,0.047834756,0.111879858,0,0,0,0.000475609,2.88E-05,0.007865567,0,0.379362813,0.073822962,0.019188313,0.01099525,0,0,0,0.046153362,0.002972988,0.001248975,0,135
700,911,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.187548561,0.004673221,0.047834756,0.111879858,0,0,0,0.000475609,2.88E-05,0.007865567,0,0.379362813,0.073822962,0.019188313,0.01099525,0,0,0,0.046153362,0.002972988,0.001248975,0,295
700,882,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.187548561,0.004673221,0.047834756,0.111879858,0,0,0,0.000475609,2.88E-05,0.007865567,0,0.379362813,0.073822962,0.019188313,0.01099525,0,0,0,0.046153362,0.002972988,0.001248975,0,212
750,774,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.200540575,0.006492125,0.050704663,0.121064525,0,0,0,0.0007775,5.44E-05,0.009120075,0,0.370677933,0.072006366,0.019288541,0.01098615,0,0,0,0.045848866,0.002950566,0.001391579,0,173
750,755,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.200540575,0.006492125,0.050704663,0.121064525,0,0,0,0.0007775,5.44E-05,0.009120075,0,0.370677933,0.072006366,0.019288541,0.01098615,0,0,0,0.045848866,0.002950566,0.001391579,0,211
750,725,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.200540575,0.006492125,0.050704663,0.121064525,0,0,0,0.0007775,5.44E-05,0.009120075,0,0.370677933,0.072006366,0.019288541,0.01098615,0,0,0,0.045848866,0.002950566,0.001391579,0,443
750,666,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.200540575,0.006492125,0.050704663,0.121064525,0,0,0,0.0007775,5.44E-05,0.009120075,0,0.370677933,0.072006366,0.019288541,0.01098615,0,0,0,0.045848866,0.002950566,0.001391579,0,954
800,647,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.217161823,0.008941758,0.054040426,0.131532836,0,0,0,0.001279816,9.32E-05,0.010725872,0,0.359324428,0.069554707,0.019158203,0.011021691,0,0,0,0.045348712,0.002910622,0.001531639,0,116
800,588,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.217161823,0.008941758,0.054040426,0.131532836,0,0,0,0.001279816,9.32E-05,0.010725872,0,0.359324428,0.069554707,0.019158203,0.011021691,0,0,0,0.045348712,0.002910622,0.001531639,0,398
800,529,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.217161823,0.008941758,0.054040426,0.131532836,0,0,0,0.001279816,9.32E-05,0.010725872,0,0.359324428,0.069554707,0.019158203,0.011021691,0,0,0,0.045348712,0.002910622,0.001531639,0,424
850,519,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.238901205,0.012269949,0.05804936,0.143821971,0,0,0,0.002125356,0.000163849,0.01280831,0,0.34403046,0.066223088,0.018714795,0.011046962,0,0,0,0.04450082,0.002841206,0.001662668,0,79
850,470,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.238901205,0.012269949,0.05804936,0.143821971,0,0,0,0.002125356,0.000163849,0.01280831,0,0.34403046,0.066223088,0.018714795,0.011046962,0,0,0,0.04450082,0.002841206,0.001662668,0,158
850,441,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.238901205,0.012269949,0.05804936,0.143821971,0,0,0,0.002125356,0.000163849,0.01280831,0,0.34403046,0.066223088,0.018714795,0.011046962,0,0,0,0.04450082,0.002841206,0.001662668,0,210
900,363,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.268153334,0.016866445,0.062988756,0.158631918,0,0,0,0.003598456,0.000278828,0.015572264,0,0.322724384,0.061629026,0.017831374,0.010949413,0,0,0,0.043028382,0.002722382,0.001759645,0,141
900,333,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.268153334,0.016866445,0.062988756,0.158631918,0,0,0,0.003598456,0.000278828,0.015572264,0,0.322724384,0.061629026,0.017831374,0.010949413,0,0,0,0.043028382,0.002722382,0.001759645,0,211
900,294,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.268153334,0.016866445,0.062988756,0.158631918,0,0,0,0.003598456,0.000278828,0.015572264,0,0.322724384,0.061629026,0.017831374,0.010949413,0,0,0,0.043028382,0.002722382,0.001759645,0,334
950,265,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.298618513,0.02256595,0.066049775,0.165464425,0,0,0,0.006090963,0.000472525,0.016982088,0,0.295858013,0.055930763,0.016517775,0.010682738,0,0,0,0.040535925,0.002534025,0.001699237,0,104
950,245,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.298618513,0.02256595,0.066049775,0.165464425,0,0,0,0.006090963,0.000472525,0.016982088,0,0.295858013,0.055930763,0.016517775,0.010682738,0,0,0,0.040535925,0.002534025,0.001699237,0,84
950,235,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.298618513,0.02256595,0.066049775,0.165464425,0,0,0,0.006090963,0.000472525,0.016982088,0,0.295858013,0.055930763,0.016517775,0.010682738,0,0,0,0.040535925,0.002534025,0.001699237,0,137
950,196,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.298618513,0.02256595,0.066049775,0.165464425,0,0,0,0.006090963,0.000472525,0.016982088,0,0.295858013,0.055930763,0.016517775,0.010682738,0,0,0,0.040535925,0.002534025,0.001699237,0,346
1000,167,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.334527122,0.029830444,0.067970797,0.166204455,0,0,0,0.010202513,0.000764562,0.017190107,0,0.259950685,0.048668425,0.014592688,0.009944978,0,0,0,0.036423857,0.00223986,0.00149324,0,130
1000,137,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.334527122,0.029830444,0.067970797,0.166204455,0,0,0,0.010202513,0.000764562,0.017190107,0,0.259950685,0.048668425,0.014592688,0.009944978,0,0,0,0.036423857,0.00223986,0.00149324,0,374
1000,98,60.765,3.7,8.5,16,0,0,0,3.9,0.95,6,0,0,0.15,0.03,0,0,0.005,0.334527122,0.029830444,0.067970797,0.166204455,0,0,0,0.010202513,0.000764562,0.017190107,0,0.259950685,0.048668425,0.014592688,0.009944978,0,0,0,0.036423857,0.00223986,0.00149324,0,1085
760,620,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.044726608,0.002485125,0.010188589,0.009016506,0.000322094,0,0,0.000138141,0,0.003602938,0,0.620389534,0.127743934,0.079994491,0.047201026,0.006450869,0,0,0.013431564,0,0.033983251,0.000334627,400
760,600,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.044726608,0.002485125,0.010188589,0.009016506,0.000322094,0,0,0.000138141,0,0.003602938,0,0.620389534,0.127743934,0.079994491,0.047201026,0.006450869,0,0,0.013431564,0,0.033983251,0.000334627,1900
900,300,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.105319741,0.009506674,0.02146769,0.018326197,0.001103057,0,0,0.000652628,0,0.008012369,1.64E-06,0.559791851,0.120720577,0.068720566,0.037894914,0.005665436,0,0,0.012918531,0,0.029572238,0.000325888,475
900,350,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.105319741,0.009506674,0.02146769,0.018326197,0.001103057,0,0,0.000652628,0,0.008012369,1.64E-06,0.559791851,0.120720577,0.068720566,0.037894914,0.005665436,0,0,0.012918531,0,0.029572238,0.000325888,210
900,400,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.105319741,0.009506674,0.02146769,0.018326197,0.001103057,0,0,0.000652628,0,0.008012369,1.64E-06,0.559791851,0.120720577,0.068720566,0.037894914,0.005665436,0,0,0.012918531,0,0.029572238,0.000325888,120
1000,190,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.193122516,0.023232761,0.035782455,0.02838166,0.002338508,0,0,0.001854679,0,0.013938462,8.96E-06,0.471994807,0.10699643,0.054402944,0.027843198,0.004432469,0,0,0.011712378,0,0.023642171,0.000322616,110
1000,170,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.193122516,0.023232761,0.035782455,0.02838166,0.002338508,0,0,0.001854679,0,0.013938462,8.96E-06,0.471994807,0.10699643,0.054402944,0.027843198,0.004432469,0,0,0.011712378,0,0.023642171,0.000322616,190
1000,140,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.193122516,0.023232761,0.035782455,0.02838166,0.002338508,0,0,0.001854679,0,0.013938462,8.96E-06,0.471994807,0.10699643,0.054402944,0.027843198,0.004432469,0,0,0.011712378,0,0.023642171,0.000322616,490
1050,140,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.260969403,0.035771882,0.045639849,0.034439566,0.003238491,0,0,0.003077971,0,0.018150799,1.61E-05,0.404146448,0.094456899,0.044549267,0.021780706,0.00353233,0,0,0.010489224,0,0.019433802,0.000311324,100
1050,120,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.260969403,0.035771882,0.045639849,0.034439566,0.003238491,0,0,0.003077971,0,0.018150799,1.61E-05,0.404146448,0.094456899,0.044549267,0.021780706,0.00353233,0,0,0.010489224,0,0.019433802,0.000311324,225
1050,100,64.185,5.95,9,4.95,1.1,0,0,1.1,0,11.7,0.1,1.4,0.3,0.15,0.025,0.025,0.015,0.260969403,0.035771882,0.045639849,0.034439566,0.003238491,0,0,0.003077971,0,0.018150799,1.61E-05,0.404146448,0.094456899,0.044549267,0.021780706,0.00353233,0,0,0.010489224,0,0.019433802,0.000311324,515
700,920,60.6,5.95,9,4.95,1.1,4,0,0,4,8.6,0,1.6,0,0.15,0.005,0.025,0.02,0.100625418,0.004389754,0.037486846,0.02393922,0.000979087,0.004838054,0,0,7.17E-05,0.006989894,0,0.54836243,0.130612584,0.050612675,0.02996908,0.005603262,0.000892696,0,0,0.013462175,0.017543071,0,34
700,800,60.6,5.95,9,4.95,1.1,4,0,0,4,8.6,0,1.6,0,0.15,0.005,0.025,0.02,0.100625418,0.004389754,0.037486846,0.02393922,0.000979087,0.004838054,0,0,7.17E-05,0.006989894,0,0.54836243,0.130612584,0.050612675,0.02996908,0.005603262,0.000892696,0,0,0.013462175,0.017543071,0,2107
